GenBank,Seq.Names,Clade.Label,MajorGroup,Group,ThermoMode,Class,Order,Family,Species,dN,dS,dNdS,Clade,Clade.Age,Tip.Age,Lat,AnnualTemp,Habitat,BodyMass,Longevity,MaturityAge,Fecundity,Migration,Ref.BodyMass,Ref.Fecundity,Ref.MaturityAge,Ref.Longevity
JN632592.1,Aepyceros_melampus_JN632592.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Aepyceros_melampus,3.89E-10,1.73E-08,0.022470688,Mammals_Node1457,11.8893216,11.88932149,13.28980892,17.63741977,Terrestrial,52591.69,20.37,2,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632669.1,Neotragus_moschatus_JN632669.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Nesotragus_moschatus,3.38E-10,2.00E-08,0.016875304,Mammals_Node1457,11.8893216,8.05546678,13.14335664,19.04144929,Terrestrial,6499,13.28,1.03,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632668.1,Neotragus_batesi_JN632668.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Neotragus_batesi,5.74E-10,2.95E-08,0.019426708,Mammals_Node1457,11.8893216,8.05546678,1.9125,19.05159177,Terrestrial,2967.45,14,1,1,NA,Generation length for mammals,Paternal care and litter size coevolution in mammals,Generation length for mammals,Generation length for mammals
JN632684.1,Pelea_capreolus_JN632684.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Pelea_capreolus,4.16E-10,1.55E-08,0.026906639,Mammals_Node1432,11.86420202,8.27171211,29.85384615,15.98797607,Terrestrial,22731.33,12.33,1.86,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632694.1,Redunca_arundinum_JN632694.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Redunca_arundinum,4.75E-10,2.26E-08,0.021005588,Mammals_Node1432,11.86420202,3.32197731,13.72666667,17.65923182,Terrestrial,58059.24,16.77,2,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632695.1,Redunca_fulvorufula_JN632695.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Redunca_fulvorufula,6.17E-10,2.89E-08,0.021348791,Mammals_Node1432,11.86420202,3.32197731,17.43162393,16.78250172,Terrestrial,29352.66,13.22,1.5,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JX446401.1,Kobus_leche_JX446401.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Kobus_leche,4.91E-10,1.30E-08,0.037648803,Mammals_Node1432,11.86420202,4.19733592,14.80769231,18.99443227,Terrestrial,88645.04,15,1.75,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Animal Diversity Web
JN632651.1,Kobus_ellipsiprymnus_JN632651.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Kobus_ellipsiprymnus,5.38E-10,1.60E-08,0.033531515,Mammals_Node1432,11.86420202,4.19733592,10.06410256,22.86687036,Terrestrial,204393.5,23.28,4.64,1.1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
MG674218.1,Procapra_przewalskii_MG674218.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Procapra_przewalskii,4.00E-10,1.95E-08,0.020514883,Mammals_Node1432,11.86420202,1.16194365,37,0.763641071,Terrestrial,27499.99,21.81,1.38,1,NA,Generation length for mammals,worldspecies.org,Generation length for mammals,Generation length for mammals
MH345727.1,Procapra_picticaudata_MH345727.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Procapra_picticaudata,5.08E-10,2.06E-08,0.024661277,Mammals_Node1432,11.86420202,1.16194366,34.17058824,-2.09439373,Terrestrial,23197.67,18.08,1.37,1,NA,Generation length for mammals,worldspecies.org,Generation length for mammals,Generation length for mammals
JN632693.1,Raphicerus_campestris_JN632693.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Raphicerus_campestris,6.08E-10,2.48E-08,0.02451726,Mammals_Node1432,11.86420202,8.21850545,20.69947507,19.27654964,Terrestrial,11661.53,12.43,1.2,1,NA,Generation length for mammals,worldspecies.org,Generation length for mammals,Generation length for mammals
JN632631.1,Dorcatragus_megalotis_JN632631.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Dorcatragus_megalotis,4.94E-10,3.02E-08,0.016394204,Mammals_Node1432,11.86420202,5.93530557,10.61111111,19.62668146,Terrestrial,10918.12,14,1.04,1,NA,Generation length for mammals,worldspecies.org,Generation length for mammals,Generation length for mammals
JN632654.1,Madoqua_kirkii_JN632654.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Madoqua_kirkii,6.59E-10,3.04E-08,0.021657936,Mammals_Node1432,11.86420202,3.78396382,8.544444444,16.72385151,Terrestrial,4833.4,16.77,1.37,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632655.1,Madoqua_saltiana_JN632655.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Madoqua_saltiana,4.03E-10,3.32E-08,0.012146819,Mammals_Node1432,11.86420202,3.78396382,8.864485981,21.8096873,Terrestrial,3424.47,14,0.83,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals
JN632680.1,Ourebia_ourebi_JN632680.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Ourebia_ourebi,3.68E-10,2.66E-08,0.013820871,Mammals_Node1432,11.86420202,8.28282259,10.67178771,17.28699756,Terrestrial,17186.09,15.85,1.85,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632700.1,Saiga_tatarica_JN632700.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Saiga_tatarica,4.42E-10,2.33E-08,0.018972985,Mammals_Node1432,11.86420202,6.48765893,46.65384615,8.632702637,Terrestrial,37734.01,12,1.32,1.65,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632653.1,Litocranius_walleri_JN632653.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Litocranius_walleri,3.32E-10,3.09E-08,0.010735219,Mammals_Node1432,11.86420202,4.02865817,5.259124088,19.38865403,Terrestrial,38804.37,14.43,1.54,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632596.1,Antidorcas_marsupialis_JN632596.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Antidorcas_marsupialis,6.80E-10,3.71E-08,0.018335287,Mammals_Node1432,11.86420202,4.02865817,25.00769231,17.50383925,Terrestrial,33571.24,19.93,1.37,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
AP003422.1,Antilope_cervicapra_AP003422.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Antilope_cervicapra,6.02E-10,2.27E-08,0.026537168,Mammals_Node1432,11.86420202,3.89354775,20.96551724,23.93027622,Terrestrial,36301.1,21.47,1.83,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632634.1,Eudorcas_rufifrons_JN632634.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Eudorcas_rufifrons,5.17E-10,2.63E-08,0.019639805,Mammals_Node1432,11.86420202,3.33890225,13.28971963,20.26654305,Terrestrial,26999.77,13.83,1.12,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632666.1,Nanger_granti_JN632666.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Nanger_granti,5.61E-10,1.62E-08,0.034548169,Mammals_Node1432,11.86420202,1.66203005,2.91025641,20.72596751,Terrestrial,55464.46,15.01,1.21,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632667.1,Nanger_soemmerringii_JN632667.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Nanger_soemmerringii,3.10E-10,1.17E-08,0.026534464,Mammals_Node1432,11.86420202,1.31736518,11.4375,26.45395833,Terrestrial,41582.93,15.5,2.2,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632665.1,Nanger_dama_JN632665.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Nanger_dama,5.16E-10,1.49E-08,0.034575464,Mammals_Node1432,11.86420202,1.31736518,16.57407407,27.83580171,Terrestrial,71424.81,17.33,0.85,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632635.1,Gazella_bennettii_JN632635.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Gazella_bennettii,5.33E-10,1.32E-08,0.040264498,Mammals_Node1432,11.86420202,2.03686338,26.72021661,22.48477631,Terrestrial,18916.67,17.18,1.25,2,NA,Generation length for mammals,Animal Diversity Web,Generation length for mammals,Generation length for mammals
JN632636.1,Gazella_cuvieri_JN632636.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Gazella_cuvieri,7.60E-10,9.92E-09,0.076540048,Mammals_Node1432,11.86420202,0.96951958,32.58,17.62934265,Terrestrial,25000,17.9,0.49,1.46,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632643.1,Gazella_subgutturosa_JN632643.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Gazella_subgutturosa,2.38E-10,1.05E-08,0.022578589,Mammals_Node1432,11.86420202,0.96951957,40.01204819,10.70189362,Terrestrial,26981.37,18.77,1.59,1.44,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632642.1,Gazella_spekei_JN632642.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Gazella_spekei,3.86E-10,1.53E-08,0.025303446,Mammals_Node1432,11.86420202,1.68523688,8.30952381,23.97394804,Terrestrial,20000,12.67,1.38,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632637.1,Gazella_dorcas_JN632637.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Gazella_dorcas,5.91E-10,2.22E-08,0.02665869,Mammals_Node1432,11.86420202,1.24588962,23.3141783,24.44108881,Terrestrial,15635.95,19.51,2.29,1.18,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632640.1,Gazella_gazella_JN632640.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Gazella_gazella,4.85E-10,2.54E-08,0.019063618,Mammals_Node1432,11.86420202,1.24588962,32.64285714,16.11717303,Terrestrial,21306.83,18.27,1.5,1.6,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632685.1,Philantomba_maxwellii_JN632685.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Philantomba_maxwellii,4.01E-10,2.66E-08,0.015091893,Mammals_Node1420,5.19567833,2.60426838,8.560240964,21.22569129,Terrestrial,8557.69,14.27,3,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632686.1,Philantomba_monticola_JN632686.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Philantomba_monticola,4.49E-10,1.99E-08,0.022642321,Mammals_Node1420,5.19567833,2.60426838,7.358143608,17.97125346,Terrestrial,4896.05,13.3,1.58,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632611.1,Cephalophus_adersi_JN632611.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_adersi,2.71E-10,2.30E-08,0.011783466,Mammals_Node1420,5.19567833,3.82277782,3.7,22.77963577,Terrestrial,9249.95,15,1.05,1,NA,Generation length for mammals,worldspecies.org,Generation length for mammals,worldspecies.org
JN632614.1,Cephalophus_callipygus_JN632614.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_callipygus,3.81E-10,1.95E-08,0.01957135,Mammals_Node1420,5.19567833,0.85102223,2.218309859,20.11829915,Terrestrial,19079.23,14.63,1.5,1,NA,Generation length for mammals,http://www.ultimateungulate.com/Artiodactyla/Cephalophus_callipygus.html,Generation length for mammals,Generation length for mammals
JN632620.1,Cephalophus_ogilbyi_JN632620.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_ogilbyi,4.94E-10,2.49E-08,0.019782605,Mammals_Node1420,5.19567833,0.85102223,3.711538462,20.63839988,Terrestrial,18386.42,15,1.46,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632617.1,Cephalophus_leucogaster_JN632617.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_leucogaster,6.33E-10,2.38E-08,0.02661602,Mammals_Node1420,5.19567833,2.07126465,1.96875,20.68858571,Terrestrial,13208.69,5.33,1.05,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632621.1,Cephalophus_rufilatus_JN632621.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_rufilatus,6.26E-10,1.58E-08,0.039715331,Mammals_Node1420,5.19567833,1.26080618,8.865313653,21.68210508,Terrestrial,12114.57,11.4,2.18,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632618.1,Cephalophus_natalensis_JN632618.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_natalensis,4.24E-10,1.43E-08,0.029595449,Mammals_Node1420,5.19567833,1.26080622,16.91489362,22.56036791,Terrestrial,12724.51,15.07,1.14,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632701.1,Sylvicapra_grimmia_JN632701.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Sylvicapra_grimmia,5.26E-10,3.14E-08,0.016755871,Mammals_Node1420,5.19567833,2.96754489,12.98653061,18.76085189,Terrestrial,15639.15,14.69,1.67,1.01,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632615.1,Cephalophus_dorsalis_JN632615.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_dorsalis,3.00E-10,1.77E-08,0.016901615,Mammals_Node1420,5.19567833,2.31860939,4.37804878,21.91889178,Terrestrial,20000,17.22,2.08,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632616.1,Cephalophus_jentinki_JN632616.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_jentinki,7.68E-10,2.09E-08,0.03680011,Mammals_Node1420,5.19567833,2.09569155,6.625,21.52707325,Terrestrial,68489.54,18.67,1.12,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
JN632623.1,Cephalophus_spadix_JN632623.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_spadix,5.77E-10,1.59E-08,0.036272152,Mammals_Node1420,5.19567833,1.06670213,6.722222222,17.25823059,Terrestrial,56857.02,5.42,1.5,1.363579917,NA,Generation length for mammals,Estimated by maximum longevity of Cetartiodactyla,Generation length for mammals,Generation length for mammals
JN632622.1,Cephalophus_silvicultor_JN632622.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Cephalophus_silvicultor,4.23E-10,1.55E-08,0.027262542,Mammals_Node1420,5.19567833,1.06670213,6.274725275,19.50510683,Terrestrial,62006.6,19.05,1,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632628.1,Connochaetes_taurinus_JN632628.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Connochaetes_taurinus,5.10E-10,1.15E-08,0.044446111,Mammals_Node1406,10.16424345,1.56233596,19.01162791,17.78076354,Terrestrial,198619.7,22.9,2,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
JN632626.1,Connochaetes_gnou_JN632626.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Connochaetes_gnou,4.25E-10,7.56E-09,0.05619576,Mammals_Node1406,10.16424345,1.56233596,29.24468085,16.1397934,Terrestrial,156547.5,20.9,2.5,1.02,NA,Generation length for mammals,Animal Diversity Web,Generation length for mammals,Generation length for mammals
JN632594.1,Alcelaphus_buselaphus_JN632594.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Alcelaphus_buselaphus,3.34E-10,1.28E-08,0.026168583,Mammals_Node1406,10.16424345,4.85669036,12.8021148,20.36152264,Terrestrial,160937.9,20.83,2.54,1,NA,Generation length for mammals,Life history characteristics of non-volant placental mammals,Generation length for mammals,Generation length for mammals
KF955545.1,Beatragus_hunteri_KF955545.1,Cetartiodactyla,Mammalia,Mammals,Endotherms,Mammalia,Cetartiodactyla,Bovidae,Beatragus_hunteri,4.33E-10,1.61E-08,0.026916662,Mammals_Node1406,10.16424345,4.06681838,1.5,24.41778607,Terrestrial,79132.17,15.17,2.5,1,NA,Generation length for mammals,AnAge,Generation length for mammals,Generation length for mammals
